budget_id,budget_month,account_code,cost_centre_code,product_code,entity_code,region_code,budget_version,budget_currency,budget_amount,source_system,load_date
BUD26-017459,2026-11-01,6630,CC110,P000,ENT01,REG03,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017460,2026-11-01,6630,CC110,P000,ENT01,REG04,FY26 Approved,GBP,1462.07,Planning System,2026-09-18
BUD26-017461,2026-11-01,6630,CC110,P000,ENT02,REG01,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017462,2026-11-01,6630,CC110,P000,ENT02,REG02,FY26 Approved,GBP,4306.45,Planning System,2026-09-18
BUD26-017463,2026-11-01,6630,CC110,P000,ENT02,REG03,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017464,2026-11-01,6630,CC110,P000,ENT02,REG04,FY26 Approved,GBP,478.49,Planning System,2026-09-18
BUD26-017465,2026-11-01,6630,CC110,P000,ENT03,REG01,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017466,2026-11-01,6630,CC110,P000,ENT03,REG02,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017467,2026-11-01,6630,CC110,P000,ENT03,REG03,FY26 Approved,GBP,3688.40,Planning System,2026-09-18
BUD26-017468,2026-11-01,6630,CC110,P000,ENT03,REG04,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017469,2026-11-01,6630,CC110,P000,ENT04,REG01,FY26 Approved,GBP,319.00,Planning System,2026-09-18
BUD26-017470,2026-11-01,6630,CC110,P000,ENT04,REG02,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017471,2026-11-01,6630,CC110,P000,ENT04,REG03,FY26 Approved,GBP,478.49,Planning System,2026-09-18
BUD26-017472,2026-11-01,6630,CC110,P000,ENT04,REG04,FY26 Approved,GBP,2791.22,Planning System,2026-09-18
BUD26-017473,2026-11-01,6630,CC120,P000,ENT01,REG01,FY26 Approved,GBP,12793.09,Planning System,2026-09-18
BUD26-017474,2026-11-01,6630,CC120,P000,ENT01,REG02,FY26 Approved,GBP,2193.10,Planning System,2026-09-18
BUD26-017475,2026-11-01,6630,CC120,P000,ENT01,REG03,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017476,2026-11-01,6630,CC120,P000,ENT01,REG04,FY26 Approved,GBP,1462.07,Planning System,2026-09-18
BUD26-017477,2026-11-01,6630,CC120,P000,ENT02,REG01,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017478,2026-11-01,6630,CC120,P000,ENT02,REG02,FY26 Approved,GBP,4306.45,Planning System,2026-09-18
BUD26-017479,2026-11-01,6630,CC120,P000,ENT02,REG03,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017480,2026-11-01,6630,CC120,P000,ENT02,REG04,FY26 Approved,GBP,478.49,Planning System,2026-09-18
BUD26-017481,2026-11-01,6630,CC120,P000,ENT03,REG01,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017482,2026-11-01,6630,CC120,P000,ENT03,REG02,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017483,2026-11-01,6630,CC120,P000,ENT03,REG03,FY26 Approved,GBP,3688.40,Planning System,2026-09-18
BUD26-017484,2026-11-01,6630,CC120,P000,ENT03,REG04,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017485,2026-11-01,6630,CC120,P000,ENT04,REG01,FY26 Approved,GBP,319.00,Planning System,2026-09-18
BUD26-017486,2026-11-01,6630,CC120,P000,ENT04,REG02,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017487,2026-11-01,6630,CC120,P000,ENT04,REG03,FY26 Approved,GBP,478.49,Planning System,2026-09-18
BUD26-017488,2026-11-01,6630,CC120,P000,ENT04,REG04,FY26 Approved,GBP,2791.22,Planning System,2026-09-18
BUD26-017489,2026-11-01,6640,CC110,P000,ENT01,REG01,FY26 Approved,GBP,51172.35,Planning System,2026-09-18
BUD26-017490,2026-11-01,6640,CC110,P000,ENT01,REG02,FY26 Approved,GBP,8772.40,Planning System,2026-09-18
BUD26-017491,2026-11-01,6640,CC110,P000,ENT01,REG03,FY26 Approved,GBP,7310.34,Planning System,2026-09-18
BUD26-017492,2026-11-01,6640,CC110,P000,ENT01,REG04,FY26 Approved,GBP,5848.27,Planning System,2026-09-18
BUD26-017493,2026-11-01,6640,CC110,P000,ENT02,REG01,FY26 Approved,GBP,2392.47,Planning System,2026-09-18
BUD26-017494,2026-11-01,6640,CC110,P000,ENT02,REG02,FY26 Approved,GBP,17225.81,Planning System,2026-09-18
BUD26-017495,2026-11-01,6640,CC110,P000,ENT02,REG03,FY26 Approved,GBP,2392.47,Planning System,2026-09-18
BUD26-017496,2026-11-01,6640,CC110,P000,ENT02,REG04,FY26 Approved,GBP,1913.98,Planning System,2026-09-18
BUD26-017497,2026-11-01,6640,CC110,P000,ENT03,REG01,FY26 Approved,GBP,1594.98,Planning System,2026-09-18
BUD26-017498,2026-11-01,6640,CC110,P000,ENT03,REG02,FY26 Approved,GBP,1993.73,Planning System,2026-09-18
BUD26-017499,2026-11-01,6640,CC110,P000,ENT03,REG03,FY26 Approved,GBP,14753.59,Planning System,2026-09-18
BUD26-017500,2026-11-01,6640,CC110,P000,ENT03,REG04,FY26 Approved,GBP,1594.98,Planning System,2026-09-18
BUD26-017501,2026-11-01,6640,CC110,P000,ENT04,REG01,FY26 Approved,GBP,1275.99,Planning System,2026-09-18
BUD26-017502,2026-11-01,6640,CC110,P000,ENT04,REG02,FY26 Approved,GBP,1594.98,Planning System,2026-09-18
BUD26-017503,2026-11-01,6640,CC110,P000,ENT04,REG03,FY26 Approved,GBP,1913.98,Planning System,2026-09-18
BUD26-017504,2026-11-01,6640,CC110,P000,ENT04,REG04,FY26 Approved,GBP,11164.88,Planning System,2026-09-18
BUD26-017505,2026-11-01,6650,CC110,P000,ENT01,REG01,FY26 Approved,GBP,10660.91,Planning System,2026-09-18
BUD26-017506,2026-11-01,6650,CC110,P000,ENT01,REG02,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017507,2026-11-01,6650,CC110,P000,ENT01,REG03,FY26 Approved,GBP,1522.99,Planning System,2026-09-18
BUD26-017508,2026-11-01,6650,CC110,P000,ENT01,REG04,FY26 Approved,GBP,1218.39,Planning System,2026-09-18
BUD26-017509,2026-11-01,6650,CC110,P000,ENT02,REG01,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017510,2026-11-01,6650,CC110,P000,ENT02,REG02,FY26 Approved,GBP,3588.71,Planning System,2026-09-18
BUD26-017511,2026-11-01,6650,CC110,P000,ENT02,REG03,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017512,2026-11-01,6650,CC110,P000,ENT02,REG04,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017513,2026-11-01,6650,CC110,P000,ENT03,REG01,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017514,2026-11-01,6650,CC110,P000,ENT03,REG02,FY26 Approved,GBP,415.36,Planning System,2026-09-18
BUD26-017515,2026-11-01,6650,CC110,P000,ENT03,REG03,FY26 Approved,GBP,3073.66,Planning System,2026-09-18
BUD26-017516,2026-11-01,6650,CC110,P000,ENT03,REG04,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017517,2026-11-01,6650,CC110,P000,ENT04,REG01,FY26 Approved,GBP,265.83,Planning System,2026-09-18
BUD26-017518,2026-11-01,6650,CC110,P000,ENT04,REG02,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017519,2026-11-01,6650,CC110,P000,ENT04,REG03,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017520,2026-11-01,6650,CC110,P000,ENT04,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-017521,2026-11-01,6650,CC120,P000,ENT01,REG01,FY26 Approved,GBP,10660.91,Planning System,2026-09-18
BUD26-017522,2026-11-01,6650,CC120,P000,ENT01,REG02,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017523,2026-11-01,6650,CC120,P000,ENT01,REG03,FY26 Approved,GBP,1522.99,Planning System,2026-09-18
BUD26-017524,2026-11-01,6650,CC120,P000,ENT01,REG04,FY26 Approved,GBP,1218.39,Planning System,2026-09-18
BUD26-017525,2026-11-01,6650,CC120,P000,ENT02,REG01,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017526,2026-11-01,6650,CC120,P000,ENT02,REG02,FY26 Approved,GBP,3588.71,Planning System,2026-09-18
BUD26-017527,2026-11-01,6650,CC120,P000,ENT02,REG03,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017528,2026-11-01,6650,CC120,P000,ENT02,REG04,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017529,2026-11-01,6650,CC120,P000,ENT03,REG01,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017530,2026-11-01,6650,CC120,P000,ENT03,REG02,FY26 Approved,GBP,415.36,Planning System,2026-09-18
BUD26-017531,2026-11-01,6650,CC120,P000,ENT03,REG03,FY26 Approved,GBP,3073.66,Planning System,2026-09-18
BUD26-017532,2026-11-01,6650,CC120,P000,ENT03,REG04,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017533,2026-11-01,6650,CC120,P000,ENT04,REG01,FY26 Approved,GBP,265.83,Planning System,2026-09-18
BUD26-017534,2026-11-01,6650,CC120,P000,ENT04,REG02,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017535,2026-11-01,6650,CC120,P000,ENT04,REG03,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017536,2026-11-01,6650,CC120,P000,ENT04,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-017537,2026-11-01,6650,CC140,P000,ENT01,REG01,FY26 Approved,GBP,10660.91,Planning System,2026-09-18
BUD26-017538,2026-11-01,6650,CC140,P000,ENT01,REG02,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017539,2026-11-01,6650,CC140,P000,ENT01,REG03,FY26 Approved,GBP,1522.99,Planning System,2026-09-18
BUD26-017540,2026-11-01,6650,CC140,P000,ENT01,REG04,FY26 Approved,GBP,1218.39,Planning System,2026-09-18
BUD26-017541,2026-11-01,6650,CC140,P000,ENT02,REG01,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017542,2026-11-01,6650,CC140,P000,ENT02,REG02,FY26 Approved,GBP,3588.71,Planning System,2026-09-18
BUD26-017543,2026-11-01,6650,CC140,P000,ENT02,REG03,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017544,2026-11-01,6650,CC140,P000,ENT02,REG04,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017545,2026-11-01,6650,CC140,P000,ENT03,REG01,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017546,2026-11-01,6650,CC140,P000,ENT03,REG02,FY26 Approved,GBP,415.36,Planning System,2026-09-18
BUD26-017547,2026-11-01,6650,CC140,P000,ENT03,REG03,FY26 Approved,GBP,3073.66,Planning System,2026-09-18
BUD26-017548,2026-11-01,6650,CC140,P000,ENT03,REG04,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017549,2026-11-01,6650,CC140,P000,ENT04,REG01,FY26 Approved,GBP,265.83,Planning System,2026-09-18
BUD26-017550,2026-11-01,6650,CC140,P000,ENT04,REG02,FY26 Approved,GBP,332.29,Planning System,2026-09-18
BUD26-017551,2026-11-01,6650,CC140,P000,ENT04,REG03,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017552,2026-11-01,6650,CC140,P000,ENT04,REG04,FY26 Approved,GBP,2326.02,Planning System,2026-09-18
BUD26-017553,2026-11-01,6660,CC120,P000,ENT01,REG01,FY26 Approved,GBP,31982.72,Planning System,2026-09-18
BUD26-017554,2026-11-01,6660,CC120,P000,ENT01,REG02,FY26 Approved,GBP,5482.75,Planning System,2026-09-18
BUD26-017555,2026-11-01,6660,CC120,P000,ENT01,REG03,FY26 Approved,GBP,4568.96,Planning System,2026-09-18
BUD26-017556,2026-11-01,6660,CC120,P000,ENT01,REG04,FY26 Approved,GBP,3655.17,Planning System,2026-09-18
BUD26-017557,2026-11-01,6660,CC120,P000,ENT02,REG01,FY26 Approved,GBP,1495.30,Planning System,2026-09-18
BUD26-017558,2026-11-01,6660,CC120,P000,ENT02,REG02,FY26 Approved,GBP,10766.13,Planning System,2026-09-18
BUD26-017559,2026-11-01,6660,CC120,P000,ENT02,REG03,FY26 Approved,GBP,1495.30,Planning System,2026-09-18
BUD26-017560,2026-11-01,6660,CC120,P000,ENT02,REG04,FY26 Approved,GBP,1196.24,Planning System,2026-09-18
BUD26-017561,2026-11-01,6660,CC120,P000,ENT03,REG01,FY26 Approved,GBP,996.86,Planning System,2026-09-18
BUD26-017562,2026-11-01,6660,CC120,P000,ENT03,REG02,FY26 Approved,GBP,1246.08,Planning System,2026-09-18
BUD26-017563,2026-11-01,6660,CC120,P000,ENT03,REG03,FY26 Approved,GBP,9220.99,Planning System,2026-09-18
BUD26-017564,2026-11-01,6660,CC120,P000,ENT03,REG04,FY26 Approved,GBP,996.86,Planning System,2026-09-18
BUD26-017565,2026-11-01,6660,CC120,P000,ENT04,REG01,FY26 Approved,GBP,797.49,Planning System,2026-09-18
BUD26-017566,2026-11-01,6660,CC120,P000,ENT04,REG02,FY26 Approved,GBP,996.86,Planning System,2026-09-18
BUD26-017567,2026-11-01,6660,CC120,P000,ENT04,REG03,FY26 Approved,GBP,1196.24,Planning System,2026-09-18
BUD26-017568,2026-11-01,6660,CC120,P000,ENT04,REG04,FY26 Approved,GBP,6978.05,Planning System,2026-09-18
BUD26-017569,2026-11-01,6700,CC130,P000,ENT01,REG01,FY26 Approved,GBP,57568.90,Planning System,2026-09-18
BUD26-017570,2026-11-01,6700,CC130,P000,ENT01,REG02,FY26 Approved,GBP,9868.95,Planning System,2026-09-18
BUD26-017571,2026-11-01,6700,CC130,P000,ENT01,REG03,FY26 Approved,GBP,8224.13,Planning System,2026-09-18
BUD26-017572,2026-11-01,6700,CC130,P000,ENT01,REG04,FY26 Approved,GBP,6579.30,Planning System,2026-09-18
BUD26-017573,2026-11-01,6700,CC130,P000,ENT02,REG01,FY26 Approved,GBP,2691.53,Planning System,2026-09-18
BUD26-017574,2026-11-01,6700,CC130,P000,ENT02,REG02,FY26 Approved,GBP,19379.04,Planning System,2026-09-18
BUD26-017575,2026-11-01,6700,CC130,P000,ENT02,REG03,FY26 Approved,GBP,2691.53,Planning System,2026-09-18
BUD26-017576,2026-11-01,6700,CC130,P000,ENT02,REG04,FY26 Approved,GBP,2153.23,Planning System,2026-09-18
BUD26-017577,2026-11-01,6700,CC130,P000,ENT03,REG01,FY26 Approved,GBP,1794.36,Planning System,2026-09-18
BUD26-017578,2026-11-01,6700,CC130,P000,ENT03,REG02,FY26 Approved,GBP,2242.94,Planning System,2026-09-18
BUD26-017579,2026-11-01,6700,CC130,P000,ENT03,REG03,FY26 Approved,GBP,16597.79,Planning System,2026-09-18
BUD26-017580,2026-11-01,6700,CC130,P000,ENT03,REG04,FY26 Approved,GBP,1794.36,Planning System,2026-09-18
BUD26-017581,2026-11-01,6700,CC130,P000,ENT04,REG01,FY26 Approved,GBP,1435.48,Planning System,2026-09-18
BUD26-017582,2026-11-01,6700,CC130,P000,ENT04,REG02,FY26 Approved,GBP,1794.36,Planning System,2026-09-18
BUD26-017583,2026-11-01,6700,CC130,P000,ENT04,REG03,FY26 Approved,GBP,2153.23,Planning System,2026-09-18
BUD26-017584,2026-11-01,6700,CC130,P000,ENT04,REG04,FY26 Approved,GBP,12560.49,Planning System,2026-09-18
BUD26-017585,2026-11-01,6710,CC130,P000,ENT01,REG01,FY26 Approved,GBP,35180.99,Planning System,2026-09-18
BUD26-017586,2026-11-01,6710,CC130,P000,ENT01,REG02,FY26 Approved,GBP,6031.03,Planning System,2026-09-18
BUD26-017587,2026-11-01,6710,CC130,P000,ENT01,REG03,FY26 Approved,GBP,5025.86,Planning System,2026-09-18
BUD26-017588,2026-11-01,6710,CC130,P000,ENT01,REG04,FY26 Approved,GBP,4020.68,Planning System,2026-09-18
BUD26-017589,2026-11-01,6710,CC130,P000,ENT02,REG01,FY26 Approved,GBP,1644.83,Planning System,2026-09-18
BUD26-017590,2026-11-01,6710,CC130,P000,ENT02,REG02,FY26 Approved,GBP,11842.74,Planning System,2026-09-18
BUD26-017591,2026-11-01,6710,CC130,P000,ENT02,REG03,FY26 Approved,GBP,1644.83,Planning System,2026-09-18
BUD26-017592,2026-11-01,6710,CC130,P000,ENT02,REG04,FY26 Approved,GBP,1315.86,Planning System,2026-09-18
BUD26-017593,2026-11-01,6710,CC130,P000,ENT03,REG01,FY26 Approved,GBP,1096.55,Planning System,2026-09-18
BUD26-017594,2026-11-01,6710,CC130,P000,ENT03,REG02,FY26 Approved,GBP,1370.69,Planning System,2026-09-18
BUD26-017595,2026-11-01,6710,CC130,P000,ENT03,REG03,FY26 Approved,GBP,10143.09,Planning System,2026-09-18
BUD26-017596,2026-11-01,6710,CC130,P000,ENT03,REG04,FY26 Approved,GBP,1096.55,Planning System,2026-09-18
BUD26-017597,2026-11-01,6710,CC130,P000,ENT04,REG01,FY26 Approved,GBP,877.24,Planning System,2026-09-18
BUD26-017598,2026-11-01,6710,CC130,P000,ENT04,REG02,FY26 Approved,GBP,1096.55,Planning System,2026-09-18
BUD26-017599,2026-11-01,6710,CC130,P000,ENT04,REG03,FY26 Approved,GBP,1315.86,Planning System,2026-09-18
BUD26-017600,2026-11-01,6710,CC130,P000,ENT04,REG04,FY26 Approved,GBP,7675.85,Planning System,2026-09-18
BUD26-017601,2026-11-01,6720,CC130,P000,ENT01,REG01,FY26 Approved,GBP,22387.90,Planning System,2026-09-18
BUD26-017602,2026-11-01,6720,CC130,P000,ENT01,REG02,FY26 Approved,GBP,3837.93,Planning System,2026-09-18
BUD26-017603,2026-11-01,6720,CC130,P000,ENT01,REG03,FY26 Approved,GBP,3198.27,Planning System,2026-09-18
BUD26-017604,2026-11-01,6720,CC130,P000,ENT01,REG04,FY26 Approved,GBP,2558.62,Planning System,2026-09-18
BUD26-017605,2026-11-01,6720,CC130,P000,ENT02,REG01,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-017606,2026-11-01,6720,CC130,P000,ENT02,REG02,FY26 Approved,GBP,7536.29,Planning System,2026-09-18
BUD26-017607,2026-11-01,6720,CC130,P000,ENT02,REG03,FY26 Approved,GBP,1046.71,Planning System,2026-09-18
BUD26-017608,2026-11-01,6720,CC130,P000,ENT02,REG04,FY26 Approved,GBP,837.37,Planning System,2026-09-18
BUD26-017609,2026-11-01,6720,CC130,P000,ENT03,REG01,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-017610,2026-11-01,6720,CC130,P000,ENT03,REG02,FY26 Approved,GBP,872.26,Planning System,2026-09-18
BUD26-017611,2026-11-01,6720,CC130,P000,ENT03,REG03,FY26 Approved,GBP,6454.69,Planning System,2026-09-18
BUD26-017612,2026-11-01,6720,CC130,P000,ENT03,REG04,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-017613,2026-11-01,6720,CC130,P000,ENT04,REG01,FY26 Approved,GBP,558.24,Planning System,2026-09-18
BUD26-017614,2026-11-01,6720,CC130,P000,ENT04,REG02,FY26 Approved,GBP,697.80,Planning System,2026-09-18
BUD26-017615,2026-11-01,6720,CC130,P000,ENT04,REG03,FY26 Approved,GBP,837.37,Planning System,2026-09-18
BUD26-017616,2026-11-01,6720,CC130,P000,ENT04,REG04,FY26 Approved,GBP,4884.63,Planning System,2026-09-18
BUD26-017617,2026-11-01,6730,CC130,P000,ENT01,REG01,FY26 Approved,GBP,28784.45,Planning System,2026-09-18
BUD26-017618,2026-11-01,6730,CC130,P000,ENT01,REG02,FY26 Approved,GBP,4934.48,Planning System,2026-09-18
BUD26-017619,2026-11-01,6730,CC130,P000,ENT01,REG03,FY26 Approved,GBP,4112.06,Planning System,2026-09-18
BUD26-017620,2026-11-01,6730,CC130,P000,ENT01,REG04,FY26 Approved,GBP,3289.65,Planning System,2026-09-18
BUD26-017621,2026-11-01,6730,CC130,P000,ENT02,REG01,FY26 Approved,GBP,1345.77,Planning System,2026-09-18
BUD26-017622,2026-11-01,6730,CC130,P000,ENT02,REG02,FY26 Approved,GBP,9689.52,Planning System,2026-09-18
BUD26-017623,2026-11-01,6730,CC130,P000,ENT02,REG03,FY26 Approved,GBP,1345.77,Planning System,2026-09-18
BUD26-017624,2026-11-01,6730,CC130,P000,ENT02,REG04,FY26 Approved,GBP,1076.61,Planning System,2026-09-18
BUD26-017625,2026-11-01,6730,CC130,P000,ENT03,REG01,FY26 Approved,GBP,897.18,Planning System,2026-09-18
BUD26-017626,2026-11-01,6730,CC130,P000,ENT03,REG02,FY26 Approved,GBP,1121.47,Planning System,2026-09-18
BUD26-017627,2026-11-01,6730,CC130,P000,ENT03,REG03,FY26 Approved,GBP,8298.89,Planning System,2026-09-18
BUD26-017628,2026-11-01,6730,CC130,P000,ENT03,REG04,FY26 Approved,GBP,897.18,Planning System,2026-09-18
BUD26-017629,2026-11-01,6730,CC130,P000,ENT04,REG01,FY26 Approved,GBP,717.74,Planning System,2026-09-18
BUD26-017630,2026-11-01,6730,CC130,P000,ENT04,REG02,FY26 Approved,GBP,897.18,Planning System,2026-09-18
BUD26-017631,2026-11-01,6730,CC130,P000,ENT04,REG03,FY26 Approved,GBP,1076.61,Planning System,2026-09-18
BUD26-017632,2026-11-01,6730,CC130,P000,ENT04,REG04,FY26 Approved,GBP,6280.24,Planning System,2026-09-18
BUD26-017633,2026-11-01,6740,CC130,P000,ENT01,REG01,FY26 Approved,GBP,15991.36,Planning System,2026-09-18
BUD26-017634,2026-11-01,6740,CC130,P000,ENT01,REG02,FY26 Approved,GBP,2741.38,Planning System,2026-09-18
BUD26-017635,2026-11-01,6740,CC130,P000,ENT01,REG03,FY26 Approved,GBP,2284.48,Planning System,2026-09-18
BUD26-017636,2026-11-01,6740,CC130,P000,ENT01,REG04,FY26 Approved,GBP,1827.58,Planning System,2026-09-18
BUD26-017637,2026-11-01,6740,CC130,P000,ENT02,REG01,FY26 Approved,GBP,747.65,Planning System,2026-09-18
BUD26-017638,2026-11-01,6740,CC130,P000,ENT02,REG02,FY26 Approved,GBP,5383.07,Planning System,2026-09-18
BUD26-017639,2026-11-01,6740,CC130,P000,ENT02,REG03,FY26 Approved,GBP,747.65,Planning System,2026-09-18
BUD26-017640,2026-11-01,6740,CC130,P000,ENT02,REG04,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017641,2026-11-01,6740,CC130,P000,ENT03,REG01,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017642,2026-11-01,6740,CC130,P000,ENT03,REG02,FY26 Approved,GBP,623.04,Planning System,2026-09-18
BUD26-017643,2026-11-01,6740,CC130,P000,ENT03,REG03,FY26 Approved,GBP,4610.50,Planning System,2026-09-18
BUD26-017644,2026-11-01,6740,CC130,P000,ENT03,REG04,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017645,2026-11-01,6740,CC130,P000,ENT04,REG01,FY26 Approved,GBP,398.75,Planning System,2026-09-18
BUD26-017646,2026-11-01,6740,CC130,P000,ENT04,REG02,FY26 Approved,GBP,498.43,Planning System,2026-09-18
BUD26-017647,2026-11-01,6740,CC130,P000,ENT04,REG03,FY26 Approved,GBP,598.12,Planning System,2026-09-18
BUD26-017648,2026-11-01,6740,CC130,P000,ENT04,REG04,FY26 Approved,GBP,3489.02,Planning System,2026-09-18
BUD26-017649,2026-12-01,6100,CC210,P000,ENT01,REG01,FY26 Approved,GBP,76322.40,Planning System,2026-09-18
BUD26-017650,2026-12-01,6100,CC210,P000,ENT01,REG02,FY26 Approved,GBP,13083.84,Planning System,2026-09-18
BUD26-017651,2026-12-01,6100,CC210,P000,ENT01,REG03,FY26 Approved,GBP,10903.20,Planning System,2026-09-18
BUD26-017652,2026-12-01,6100,CC210,P000,ENT01,REG04,FY26 Approved,GBP,8722.56,Planning System,2026-09-18
BUD26-017653,2026-12-01,6100,CC210,P000,ENT02,REG01,FY26 Approved,GBP,3568.32,Planning System,2026-09-18
BUD26-017654,2026-12-01,6100,CC210,P000,ENT02,REG02,FY26 Approved,GBP,25691.90,Planning System,2026-09-18
BUD26-017655,2026-12-01,6100,CC210,P000,ENT02,REG03,FY26 Approved,GBP,3568.32,Planning System,2026-09-18
BUD26-017656,2026-12-01,6100,CC210,P000,ENT02,REG04,FY26 Approved,GBP,2854.66,Planning System,2026-09-18
BUD26-017657,2026-12-01,6100,CC210,P000,ENT03,REG01,FY26 Approved,GBP,2378.88,Planning System,2026-09-18
BUD26-017658,2026-12-01,6100,CC210,P000,ENT03,REG02,FY26 Approved,GBP,2973.60,Planning System,2026-09-18
BUD26-017659,2026-12-01,6100,CC210,P000,ENT03,REG03,FY26 Approved,GBP,22004.64,Planning System,2026-09-18
BUD26-017660,2026-12-01,6100,CC210,P000,ENT03,REG04,FY26 Approved,GBP,2378.88,Planning System,2026-09-18
BUD26-017661,2026-12-01,6100,CC210,P000,ENT04,REG01,FY26 Approved,GBP,1903.10,Planning System,2026-09-18
BUD26-017662,2026-12-01,6100,CC210,P000,ENT04,REG02,FY26 Approved,GBP,2378.88,Planning System,2026-09-18
BUD26-017663,2026-12-01,6100,CC210,P000,ENT04,REG03,FY26 Approved,GBP,2854.66,Planning System,2026-09-18
BUD26-017664,2026-12-01,6100,CC210,P000,ENT04,REG04,FY26 Approved,GBP,16652.16,Planning System,2026-09-18
BUD26-017665,2026-12-01,6100,CC220,P000,ENT01,REG01,FY26 Approved,GBP,76322.40,Planning System,2026-09-18
BUD26-017666,2026-12-01,6100,CC220,P000,ENT01,REG02,FY26 Approved,GBP,13083.84,Planning System,2026-09-18
