transaction_id,document_id,posting_date,account_code,cost_centre_code,product_code,entity_code,region_code,local_currency,local_amount,fx_rate_to_gbp,reporting_currency,reporting_amount_gbp,source_system,journal_type,description,load_date
TXN-0014039,DOC-20260506-039,2026-05-06,5100,CC310,P002,ENT01,REG01,GBP,11060.46,1.0,GBP,11060.46,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0014040,DOC-20260506-040,2026-05-06,4110,CC210,P002,ENT01,REG01,GBP,6491.09,1.0,GBP,6491.09,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0014041,DOC-20260507-001,2026-05-07,4100,CC210,P001,ENT01,REG01,GBP,2902.61,1.0,GBP,2902.61,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0014042,DOC-20260507-002,2026-05-07,4120,CC210,P003,ENT02,REG02,EUR,22931.57,0.8655,GBP,19847.27,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0014043,DOC-20260507-003,2026-05-07,6220,CC230,P000,ENT01,REG04,GBP,12387.09,1.0,GBP,12387.09,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6220,2026-09-24
TXN-0014044,DOC-20260507-004,2026-05-07,6110,CC220,P003,ENT01,REG01,GBP,1371.78,1.0,GBP,1371.78,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6110,2026-09-24
TXN-0014045,DOC-20260507-005,2026-05-07,6220,CC230,P003,ENT01,REG01,GBP,14984.06,1.0,GBP,14984.06,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6220,2026-09-24
TXN-0014046,DOC-20260507-006,2026-05-07,5110,CC310,P001,ENT01,REG01,GBP,6206.95,1.0,GBP,6206.95,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5110,2026-09-24
TXN-0014047,DOC-20260507-007,2026-05-07,6710,CC130,P000,ENT03,REG03,EUR,13518.44,0.8655,GBP,11700.21,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6710,2026-09-24
TXN-0014048,DOC-20260507-008,2026-05-07,4300,CC420,P004,ENT03,REG03,EUR,29023.48,0.8655,GBP,25119.82,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0014049,DOC-20260507-009,2026-05-07,5100,CC310,P002,ENT01,REG01,GBP,7768.68,1.0,GBP,7768.68,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0014050,DOC-20260507-010,2026-05-07,6220,CC230,P003,ENT04,REG04,EUR,1118.67,0.8655,GBP,968.21,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6220,2026-09-24
TXN-0014051,DOC-20260507-011,2026-05-07,6200,CC230,P000,ENT01,REG01,GBP,1215.48,1.0,GBP,1215.48,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0014052,DOC-20260507-012,2026-05-07,6740,CC130,P000,ENT01,REG01,GBP,2146.1,1.0,GBP,2146.1,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6740,2026-09-24
TXN-0014053,DOC-20260507-013,2026-05-07,4300,CC420,P004,ENT01,REG02,GBP,48827.28,1.0,GBP,48827.28,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0014054,DOC-20260507-014,2026-05-07,6650,CC140,P000,ENT03,REG02,EUR,9989.62,0.8655,GBP,8646.02,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6650,2026-09-24
TXN-0014055,DOC-20260507-015,2026-05-07,4110,CC220,P002,ENT01,REG01,GBP,28487.5,1.0,GBP,28487.5,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014056,DOC-20260507-016,2026-05-07,5300,CC410,P003,ENT01,REG02,GBP,6632.52,1.0,GBP,6632.52,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014057,DOC-20260507-017,2026-05-07,6100,CC210,P000,ENT02,REG02,EUR,2821.63,0.8655,GBP,2442.12,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6100,2026-09-24
TXN-0014058,DOC-20260507-018,2026-05-07,4120,CC210,P003,ENT01,REG04,GBP,38984.0,1.0,GBP,38984.0,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0014059,DOC-20260507-019,2026-05-07,4120,CC220,P003,ENT01,REG01,GBP,31677.36,1.0,GBP,31677.36,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0014060,DOC-20260507-020,2026-05-07,6320,CC310,P002,ENT01,REG01,GBP,14559.34,1.0,GBP,14559.34,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6320,2026-09-24
TXN-0014061,DOC-20260507-021,2026-05-07,6320,CC310,P003,ENT04,REG03,EUR,12502.13,0.8655,GBP,10820.59,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6320,2026-09-24
TXN-0014062,DOC-20260507-022,2026-05-07,6410,CC330,P000,ENT01,REG04,GBP,13154.44,1.0,GBP,13154.44,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6410,2026-09-24
TXN-0014063,DOC-20260507-023,2026-05-07,6320,CC310,P002,ENT02,REG02,EUR,10400.09,0.8655,GBP,9001.28,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6320,2026-09-24
TXN-0014064,DOC-20260507-024,2026-05-07,6650,CC140,P000,ENT01,REG03,GBP,9023.79,1.0,GBP,9023.79,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6650,2026-09-24
TXN-0014065,DOC-20260507-025,2026-05-07,6100,CC220,P000,ENT01,REG01,GBP,8912.9,1.0,GBP,8912.9,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6100,2026-09-24
TXN-0014066,DOC-20260507-026,2026-05-07,6640,CC110,P000,ENT02,REG02,EUR,16916.79,0.8655,GBP,14641.48,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6640,2026-09-24
TXN-0014067,DOC-20260507-027,2026-05-07,5300,CC410,P003,ENT04,REG04,EUR,14538.31,0.8655,GBP,12582.91,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014068,DOC-20260507-028,2026-05-07,6110,CC220,P001,ENT01,REG02,GBP,11933.16,1.0,GBP,11933.16,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0014069,DOC-20260507-029,2026-05-07,6720,CC130,P000,ENT01,REG01,GBP,7522.72,1.0,GBP,7522.72,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0014070,DOC-20260507-030,2026-05-07,4110,CC220,P002,ENT04,REG04,EUR,34842.1,0.8655,GBP,30155.84,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0014071,DOC-20260507-031,2026-05-07,4110,CC210,P002,ENT03,REG03,EUR,17779.39,0.8655,GBP,15388.06,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0014072,DOC-20260507-032,2026-05-07,4100,CC220,P001,ENT01,REG01,GBP,45852.81,1.0,GBP,45852.81,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0014073,DOC-20260507-033,2026-05-07,4900,CC110,P000,ENT01,REG01,GBP,21421.06,1.0,GBP,21421.06,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0014074,DOC-20260507-034,2026-05-07,4400,CC430,P004,ENT01,REG01,GBP,7204.44,1.0,GBP,7204.44,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014075,DOC-20260507-035,2026-05-07,4300,CC420,P004,ENT02,REG02,EUR,42170.35,0.8655,GBP,36498.44,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4300,2026-09-24
TXN-0014076,DOC-20260507-036,2026-05-07,5400,CC420,P004,ENT02,REG02,EUR,4570.35,0.8655,GBP,3955.64,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0014077,DOC-20260507-037,2026-05-07,5400,CC420,P004,ENT02,REG02,EUR,8908.76,0.8655,GBP,7710.53,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0014078,DOC-20260507-038,2026-05-07,4120,CC210,P003,ENT01,REG01,GBP,6995.67,1.0,GBP,6995.67,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0014079,DOC-20260507-039,2026-05-07,5300,CC410,P003,ENT02,REG02,EUR,19174.84,0.8655,GBP,16595.82,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014080,DOC-20260507-040,2026-05-07,4900,CC110,P000,ENT03,REG04,EUR,46501.65,0.8655,GBP,40247.18,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4900,2026-09-24
TXN-0014081,DOC-20260508-001,2026-05-08,5200,CC410,P002,ENT01,REG01,GBP,14933.0,1.0,GBP,14933.0,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0014082,DOC-20260508-002,2026-05-08,4100,CC220,P001,ENT01,REG01,GBP,46377.96,1.0,GBP,46377.96,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0014083,DOC-20260508-003,2026-05-08,5100,CC330,P001,ENT02,REG02,EUR,16700.7,0.8655,GBP,14454.46,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5100,2026-09-24
TXN-0014084,DOC-20260508-004,2026-05-08,6200,CC230,P000,ENT03,REG01,EUR,4928.8,0.8655,GBP,4265.88,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6200,2026-09-24
TXN-0014085,DOC-20260508-005,2026-05-08,4200,CC220,P003,ENT01,REG03,GBP,38188.79,1.0,GBP,38188.79,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0014086,DOC-20260508-006,2026-05-08,5300,CC410,P003,ENT03,REG03,EUR,16453.63,0.8655,GBP,14240.62,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014087,DOC-20260508-007,2026-05-08,6740,CC130,P000,ENT02,REG02,EUR,7521.4,0.8655,GBP,6509.77,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6740,2026-09-24
TXN-0014088,DOC-20260508-008,2026-05-08,4400,CC430,P004,ENT01,REG03,GBP,39520.47,1.0,GBP,39520.47,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014089,DOC-20260508-009,2026-05-08,6300,CC310,P002,ENT02,REG02,EUR,18615.53,0.8655,GBP,16111.74,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6300,2026-09-24
TXN-0014090,DOC-20260508-010,2026-05-08,5100,CC330,P003,ENT02,REG03,EUR,10989.56,0.8655,GBP,9511.46,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0014091,DOC-20260508-011,2026-05-08,6620,CC120,P000,ENT01,REG01,GBP,1073.47,1.0,GBP,1073.47,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6620,2026-09-24
TXN-0014092,DOC-20260508-012,2026-05-08,6710,CC130,P000,ENT01,REG01,GBP,17167.27,1.0,GBP,17167.27,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6710,2026-09-24
TXN-0014093,DOC-20260508-013,2026-05-08,4110,CC210,P002,ENT01,REG02,GBP,11643.39,1.0,GBP,11643.39,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014094,DOC-20260508-014,2026-05-08,4200,CC220,P003,ENT02,REG03,EUR,52839.99,0.8655,GBP,45733.01,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4200,2026-09-24
TXN-0014095,DOC-20260508-015,2026-05-08,4110,CC220,P002,ENT01,REG04,GBP,27368.35,1.0,GBP,27368.35,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014096,DOC-20260508-016,2026-05-08,4110,CC210,P002,ENT01,REG04,GBP,21291.38,1.0,GBP,21291.38,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014097,DOC-20260508-017,2026-05-08,6120,CC210,P000,ENT03,REG01,EUR,16000.36,0.8655,GBP,13848.31,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6120,2026-09-24
TXN-0014098,DOC-20260508-018,2026-05-08,4400,CC430,P004,ENT02,REG02,EUR,3317.5,0.8655,GBP,2871.3,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0014099,DOC-20260508-019,2026-05-08,6110,CC220,P004,ENT04,REG03,EUR,13653.5,0.8655,GBP,11817.1,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0014100,DOC-20260508-020,2026-05-08,6640,CC110,P000,ENT01,REG02,GBP,16575.69,1.0,GBP,16575.69,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6640,2026-09-24
TXN-0014101,DOC-20260508-021,2026-05-08,6110,CC220,P001,ENT03,REG03,EUR,8016.22,0.8655,GBP,6938.04,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6110,2026-09-24
TXN-0014102,DOC-20260508-022,2026-05-08,4100,CC220,P001,ENT04,REG02,EUR,9401.04,0.8655,GBP,8136.6,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4100,2026-09-24
TXN-0014103,DOC-20260508-023,2026-05-08,5300,CC410,P003,ENT01,REG01,GBP,6798.72,1.0,GBP,6798.72,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014104,DOC-20260508-024,2026-05-08,4120,CC210,P003,ENT01,REG01,GBP,49024.61,1.0,GBP,49024.61,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0014105,DOC-20260508-025,2026-05-08,6730,CC130,P000,ENT01,REG01,GBP,2879.24,1.0,GBP,2879.24,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6730,2026-09-24
TXN-0014106,DOC-20260508-026,2026-05-08,5200,CC410,P001,ENT01,REG01,GBP,12283.71,1.0,GBP,12283.71,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0014107,DOC-20260508-027,2026-05-08,5100,CC310,P003,ENT01,REG03,GBP,11415.53,1.0,GBP,11415.53,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0014108,DOC-20260508-028,2026-05-08,6320,CC310,P002,ENT01,REG01,GBP,8251.78,1.0,GBP,8251.78,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6320,2026-09-24
TXN-0014109,DOC-20260508-029,2026-05-08,6210,CC230,P002,ENT02,REG02,EUR,17949.98,0.8655,GBP,15535.71,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6210,2026-09-24
TXN-0014110,DOC-20260508-030,2026-05-08,5100,CC330,P001,ENT01,REG01,GBP,11219.79,1.0,GBP,11219.79,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5100,2026-09-24
TXN-0014111,DOC-20260508-031,2026-05-08,4400,CC430,P004,ENT02,REG02,EUR,51551.13,0.8655,GBP,44617.5,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0014112,DOC-20260508-032,2026-05-08,4400,CC430,P004,ENT04,REG04,EUR,49198.2,0.8655,GBP,42581.04,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014113,DOC-20260508-033,2026-05-08,4110,CC210,P002,ENT03,REG03,EUR,43697.68,0.8655,GBP,37820.34,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014114,DOC-20260508-034,2026-05-08,4100,CC210,P001,ENT04,REG02,EUR,50483.66,0.8655,GBP,43693.61,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0014115,DOC-20260508-035,2026-05-08,4400,CC430,P004,ENT03,REG03,EUR,29918.08,0.8655,GBP,25894.1,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4400,2026-09-24
TXN-0014116,DOC-20260508-036,2026-05-08,6420,CC330,P000,ENT01,REG03,GBP,3285.07,1.0,GBP,3285.07,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6420,2026-09-24
TXN-0014117,DOC-20260508-037,2026-05-08,6720,CC130,P000,ENT04,REG04,EUR,16347.04,0.8655,GBP,14148.36,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6720,2026-09-24
TXN-0014118,DOC-20260508-038,2026-05-08,5300,CC410,P003,ENT02,REG02,EUR,6927.5,0.8655,GBP,5995.75,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5300,2026-09-24
TXN-0014119,DOC-20260508-039,2026-05-08,6110,CC220,P001,ENT01,REG01,GBP,641.03,1.0,GBP,641.03,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0014120,DOC-20260508-040,2026-05-08,6710,CC130,P000,ENT02,REG02,EUR,6993.39,0.8655,GBP,6052.78,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6710,2026-09-24
TXN-0014121,DOC-20260511-001,2026-05-11,6660,CC120,P000,ENT04,REG04,EUR,4720.23,0.8655,GBP,4085.36,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6660,2026-09-24
TXN-0014122,DOC-20260511-002,2026-05-11,6110,CC220,P002,ENT04,REG04,EUR,5755.46,0.8655,GBP,4981.35,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0014123,DOC-20260511-003,2026-05-11,4400,CC430,P004,ENT01,REG03,GBP,25374.27,1.0,GBP,25374.27,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014124,DOC-20260511-004,2026-05-11,4100,CC220,P001,ENT01,REG04,GBP,5012.22,1.0,GBP,5012.22,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0014125,DOC-20260511-005,2026-05-11,4900,CC110,P000,ENT02,REG02,EUR,50312.07,0.8655,GBP,43545.1,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0014126,DOC-20260511-006,2026-05-11,6710,CC130,P000,ENT03,REG03,EUR,2374.71,0.8655,GBP,2055.31,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6710,2026-09-24
TXN-0014127,DOC-20260511-007,2026-05-11,6110,CC210,P004,ENT04,REG04,EUR,808.91,0.8655,GBP,700.11,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6110,2026-09-24
TXN-0014128,DOC-20260511-008,2026-05-11,6620,CC140,P000,ENT02,REG02,EUR,10364.66,0.8655,GBP,8970.61,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6620,2026-09-24
TXN-0014129,DOC-20260511-009,2026-05-11,5300,CC410,P003,ENT03,REG03,EUR,12899.78,0.8655,GBP,11164.76,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014130,DOC-20260511-010,2026-05-11,4300,CC420,P004,ENT01,REG01,GBP,47790.28,1.0,GBP,47790.28,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0014131,DOC-20260511-011,2026-05-11,6120,CC220,P000,ENT04,REG04,EUR,14268.33,0.8655,GBP,12349.24,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6120,2026-09-24
TXN-0014132,DOC-20260511-012,2026-05-11,6640,CC110,P000,ENT02,REG03,EUR,19330.2,0.8655,GBP,16730.29,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6640,2026-09-24
TXN-0014133,DOC-20260511-013,2026-05-11,5400,CC420,P004,ENT01,REG01,GBP,5838.2,1.0,GBP,5838.2,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0014134,DOC-20260511-014,2026-05-11,5400,CC420,P004,ENT01,REG01,GBP,3652.76,1.0,GBP,3652.76,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0014135,DOC-20260511-015,2026-05-11,5400,CC430,P004,ENT01,REG04,GBP,15377.12,1.0,GBP,15377.12,ERP,Accrual Journal,Synthetic Accrual Journal - GL Account 5400,2026-09-24
TXN-0014136,DOC-20260511-016,2026-05-11,4900,CC110,P000,ENT04,REG04,EUR,18091.07,0.8655,GBP,15657.82,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
TXN-0014137,DOC-20260511-017,2026-05-11,6400,CC330,P000,ENT02,REG02,EUR,3299.45,0.8655,GBP,2855.67,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6400,2026-09-24
TXN-0014138,DOC-20260511-018,2026-05-11,4200,CC210,P003,ENT01,REG02,GBP,20182.76,1.0,GBP,20182.76,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4200,2026-09-24
TXN-0014139,DOC-20260511-019,2026-05-11,5300,CC410,P003,ENT02,REG02,EUR,6160.92,0.8655,GBP,5332.28,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5300,2026-09-24
TXN-0014140,DOC-20260511-020,2026-05-11,6640,CC110,P000,ENT02,REG02,EUR,11301.44,0.8655,GBP,9781.4,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6640,2026-09-24
TXN-0014141,DOC-20260511-021,2026-05-11,6710,CC130,P000,ENT01,REG01,GBP,12401.46,1.0,GBP,12401.46,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6710,2026-09-24
TXN-0014142,DOC-20260511-022,2026-05-11,5110,CC420,P004,ENT02,REG02,EUR,12548.72,0.8655,GBP,10860.92,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5110,2026-09-24
TXN-0014143,DOC-20260511-023,2026-05-11,6110,CC220,P003,ENT02,REG03,EUR,1554.42,0.8655,GBP,1345.35,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6110,2026-09-24
TXN-0014144,DOC-20260511-024,2026-05-11,6400,CC330,P000,ENT01,REG01,GBP,13245.09,1.0,GBP,13245.09,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6400,2026-09-24
TXN-0014145,DOC-20260511-025,2026-05-11,6210,CC230,P002,ENT01,REG04,GBP,5119.1,1.0,GBP,5119.1,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6210,2026-09-24
TXN-0014146,DOC-20260511-026,2026-05-11,4120,CC220,P003,ENT04,REG04,EUR,8197.92,0.8655,GBP,7095.3,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0014147,DOC-20260511-027,2026-05-11,6640,CC110,P000,ENT03,REG04,EUR,18315.32,0.8655,GBP,15851.91,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6640,2026-09-24
TXN-0014148,DOC-20260511-028,2026-05-11,4120,CC220,P003,ENT03,REG03,EUR,17995.99,0.8655,GBP,15575.53,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4120,2026-09-24
TXN-0014149,DOC-20260511-029,2026-05-11,5200,CC410,P002,ENT04,REG04,EUR,3611.22,0.8655,GBP,3125.51,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0014150,DOC-20260511-030,2026-05-11,6640,CC110,P000,ENT03,REG02,EUR,1780.98,0.8655,GBP,1541.44,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6640,2026-09-24
TXN-0014151,DOC-20260511-031,2026-05-11,4120,CC210,P003,ENT02,REG01,EUR,28679.84,0.8655,GBP,24822.4,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4120,2026-09-24
TXN-0014152,DOC-20260511-032,2026-05-11,6610,CC120,P000,ENT03,REG03,EUR,1225.03,0.8655,GBP,1060.26,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6610,2026-09-24
TXN-0014153,DOC-20260511-033,2026-05-11,4110,CC210,P002,ENT04,REG01,EUR,14767.2,0.8655,GBP,12781.01,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4110,2026-09-24
TXN-0014154,DOC-20260511-034,2026-05-11,4100,CC220,P001,ENT01,REG02,GBP,43745.25,1.0,GBP,43745.25,ERP,AR Invoice,Synthetic AR Invoice - GL Account 4100,2026-09-24
TXN-0014155,DOC-20260511-035,2026-05-11,6410,CC330,P000,ENT01,REG01,GBP,6976.96,1.0,GBP,6976.96,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6410,2026-09-24
TXN-0014156,DOC-20260511-036,2026-05-11,4400,CC430,P004,ENT01,REG02,GBP,26744.01,1.0,GBP,26744.01,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014157,DOC-20260511-037,2026-05-11,6110,CC210,P004,ENT03,REG01,EUR,16989.21,0.8655,GBP,14704.16,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6110,2026-09-24
TXN-0014158,DOC-20260511-038,2026-05-11,6420,CC330,P000,ENT02,REG02,EUR,4134.38,0.8655,GBP,3578.31,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6420,2026-09-24
TXN-0014159,DOC-20260511-039,2026-05-11,5200,CC410,P004,ENT01,REG04,GBP,7489.47,1.0,GBP,7489.47,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0014160,DOC-20260511-040,2026-05-11,6630,CC120,P000,ENT01,REG01,GBP,8516.75,1.0,GBP,8516.75,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6630,2026-09-24
TXN-0014161,DOC-20260512-001,2026-05-12,5200,CC410,P002,ENT01,REG01,GBP,10378.86,1.0,GBP,10378.86,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5200,2026-09-24
TXN-0014162,DOC-20260512-002,2026-05-12,4300,CC420,P004,ENT01,REG04,GBP,35762.74,1.0,GBP,35762.74,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4300,2026-09-24
TXN-0014163,DOC-20260512-003,2026-05-12,6330,CC320,P002,ENT01,REG01,GBP,9333.47,1.0,GBP,9333.47,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6330,2026-09-24
TXN-0014164,DOC-20260512-004,2026-05-12,6200,CC230,P000,ENT01,REG01,GBP,12369.03,1.0,GBP,12369.03,ERP,Expense Journal,Synthetic Expense Journal - GL Account 6200,2026-09-24
TXN-0014165,DOC-20260512-005,2026-05-12,6630,CC110,P000,ENT02,REG04,EUR,10353.01,0.8655,GBP,8960.53,ERP,AP Invoice,Synthetic AP Invoice - GL Account 6630,2026-09-24
TXN-0014166,DOC-20260512-006,2026-05-12,4110,CC210,P002,ENT02,REG02,EUR,49327.65,0.8655,GBP,42693.08,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4110,2026-09-24
TXN-0014167,DOC-20260512-007,2026-05-12,5400,CC430,P004,ENT02,REG03,EUR,2390.05,0.8655,GBP,2068.59,ERP,AP Invoice,Synthetic AP Invoice - GL Account 5400,2026-09-24
TXN-0014168,DOC-20260512-008,2026-05-12,4400,CC430,P004,ENT02,REG02,EUR,27616.97,0.8655,GBP,23902.49,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4400,2026-09-24
TXN-0014169,DOC-20260512-009,2026-05-12,6730,CC130,P000,ENT01,REG02,GBP,17197.15,1.0,GBP,17197.15,ERP,Payroll Journal,Synthetic Payroll Journal - GL Account 6730,2026-09-24
TXN-0014170,DOC-20260512-010,2026-05-12,4900,CC110,P000,ENT01,REG01,GBP,12605.34,1.0,GBP,12605.34,ERP,Revenue Journal,Synthetic Revenue Journal - GL Account 4900,2026-09-24
